,0
sure-footed,2.164848535905518
surprised,1.5256155820062698
suspicious,1.11267351314496
svelte,0.8495753714237251
sweaty,1.1179978685061884
sweet,0.19922733202102913
sweltering,2.216196428240007
swift,0.644359201640604
sympathetic,0.919231531789386
tall,0.6312603763883863
talkative,1.945621572228054
tame,0.6451325395090171
tan,0.6267465631029419
tangible,0.584368440684858
tart,0.15797821648310817
tasty,0.2775269130325191
tattered,0.6744798502131096
taut,0.7794109873319133
tedious,1.3791000732118688
teeming,0.7401653311473888
tempting,2.1323333638811572
tender,0.21547052312429396
tense,1.6315381481623883
tepid,0.15624669909567007
terrible,1.8163152797355049
terrific,0.4981784211715358
testy,0.6447525813749703
thankful,0.991173210159032
that,0.4731165435965738
these,0.4904888062044578
thick,0.666799433723351
thin,1.2760269816801453
third,0.017801513375389676
thirsty,0.05034364038450639
this,0.16088438044091571
thorough,1.3510870253991014
thorny,0.8957872885143671
those,1.088669391201117
thoughtful,2.0452361434897615
threadbare,1.1865333809615262
thrifty,1.872614775994185
thunderous,0.5779665566142798
tidy,1.5077892094559404
tight,1.556386409111766
timely,1.1974796916350716
tinted,0.5715730329113845
tiny,3.754830001566771
tired,1.402211475900029
torn,0.30170187335175497
total,0.041884378208871365
tough,0.8356274399475547
traumatic,1.0960179273207982
treasured,0.7031308247862043
tremendous,0.6052855873594901
tragic,0.9472302362052069
trained,1.0106610415358805
triangular,0.6181576143199375
tricky,1.8246244468997943
trifling,1.537575332483508
trim,1.1582773594201619
trivial,2.6852893785514884
troubled,1.3849595678790962
true,0.5792942295749065
trusting,2.774698868781543
trustworthy,2.667568002422403
trusty,2.3343491647950856
truthful,1.8791258304484746
tubby,0.9580304911272695
turbulent,0.3645825569006566
twin,0.31311142806123465
ugly,2.5195376813640653
ultimate,0.5548493726138151
unacceptable,1.976813305581675
unaware,1.0786160142739305
uncomfortable,2.5818606631552306
uncommon,1.2933440373126504
unconscious,0.3331659347007717
understated,0.5549497869817213
unequaled,2.113130092036557
uneven,1.258985464771222
unfinished,0.5536239483385369
unfit,1.3904537318856507
unfolded,1.167316253158056
unfortunate,0.909741426856972
unhappy,1.1583391022873308
unhealthy,2.161185409442677
uniform,0.3536972380040755
unimportant,1.7525209215324167
unique,2.306942529054522
united,0.22671965178533626
unkempt,1.2088591826554551
unknown,0.4908432211359548
unlawful,1.638510289118219
unlined,0.7241589885545
unlucky,1.2767486068265488
unnatural,2.010850754951405
unpleasant,1.5349493139933903
unrealistic,2.7016243191142983
unripe,0.4417922453917547
unruly,1.4365356108336238
unselfish,2.562223264699531
unsightly,1.4908820390998399
unsteady,0.43873290582403485
unsung,0.8435714293141786
untidy,0.8208000093529307
untimely,0.5001088776433336
untried,0.8843564324158671
untrue,1.1679822712566015
unused,0.6059654747045554
unusual,1.6566216009886872
unwelcome,1.918545535054235
unwieldy,2.0569291744194564
unwilling,1.7878608922777246
unwitting,1.676725162589448
unwritten,1.6861527337434372
upbeat,2.208065304338843
upright,0.5931228530484144
upset,0.7241908934104706
urban,0.06982021977837245
usable,0.6489914855370337
used,0.33683232953546755
useful,1.662908749492434
useless,2.5569726710632215
utilized,0.4307271972093557
utter,0.903042785217797
vacant,0.10394878984188198
vague,1.690958853403067
vain,3.0086779853703685
valid,0.7855902139343449
valuable,0.7333188685828956
vapid,0.25541184918969034
variable,2.736717592166639
vast,1.695524435809964
velvety,1.077147860487118
venerated,0.0025503096645770164
vengeful,1.4839033225621412
verifiable,0.7418080197798537
vibrant,0.5381688789064539
vicious,1.390765863220746
victorious,0.005671964928743396
vigilant,0.19245237546486696
vigorous,0.27480768938347183
villainous,2.319192455583648
violet,0.07094535217864967
violent,0.02244767554646977
virtual,1.371758634850125
virtuous,1.1432935193992693
visible,0.6504440513407956
vital,1.1449379752665034
vivacious,0.3490655212186316
vivid,0.8122700729570738
voluminous,0.8158228910482298
wan,0.6326543631626649
warlike,0.938366944418836
warm,0.6810800429502452
warmhearted,1.8004864251163502
warped,1.8720973096204088
wary,2.6441444829722722
wasteful,1.7575857259812706
watchful,1.1527034664710194
waterlogged,0.51148297909172
watery,0.5874984418114928
wavy,0.4363438021437996
wealthy,0.7035810003838364
weak,1.094313169076018
weary,1.6008541923975934
webbed,0.6882844171313763
wee,2.6364696569250694
weekly,0.9743964959661434
weepy,1.7354895418821228
weighty,1.7096014787194704
weird,1.7043256389389398
welcome,0.5338230325672324
well-documented,0.33981420305767
well-groomed,0.13164004594204393
well-informed,2.037971253709649
well-lit,0.42158742099559926
well-made,0.19595888194329972
well-off,1.433458740620664
well-to-do,1.0207440264127634
well-worn,0.17262875843803768
wet,0.15342006852731907
which,0.20678072651006218
whimsical,3.063060994039503
whirlwind,1.3645219086010145
whispered,1.6352260308700532
white,0.7821604963154282
whole,0.6335404285475014
whopping,1.7162054828963722
wicked,1.2274923723871702
wide,0.7472545564266847
wide-eyed,1.153809392175903
wiggly,1.3563373450443754
wild,0.7896027121490311
willing,1.6966483318576477
wilted,0.42262877314155356
winding,0.3505262783093862
windy,0.6168603144760824
winged,1.1039479168148818
wiry,0.7215606473855587
wise,0.9319860174348399
witty,1.1988795668993861
wobbly,1.7455695214984064
woeful,2.065700863319
wonderful,1.465693895003103
wooden,0.25626144712846877
woozy,1.7882647773079137
wordy,1.217123728541278
worldly,1.3469090715350078
worn,0.14384039802913529
worried,1.4376633066357547
worrisome,2.7201730546949277
worse,0.9694660063448115
worst,1.4364691891130055
worthless,2.312668730551573
worthwhile,1.0702177987254557
worthy,1.886522954250939
wrathful,1.6106419181508023
wretched,1.5101090207449661
writhing,0.38322987344178194
wrong,1.418706827522565
wry,1.246407632275011
yawning,0.9271193471952353
yearly,0.548158410331618
yellow,0.3059408615192618
yellowish,0.4345498877491759
young,0.655155969740533
youthful,1.3055952541800955
yummy,0.8313844109694594
zany,0.541952073273187
zealous,0.9442781810870821
zesty,0.6693571228561215
zigzag,0.11652264956871206
